row_id,recording_id,segment_id,disfluency_type,detected_token,start_time,end_time,duration,clip_path,confidence,notes,audio_url
7233,856801,856801_seg_0080,filler,हम्म,956.08,956.41,0.32999999999992724,clips/856801_seg_0080.wav,0.9,Found filler near token(s): 'हम्म',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/1001923/856801_audio.wav
7234,856801,856801_seg_0081,filler,हम्म,960.19,963.25,3.0599999999999454,clips/856801_seg_0081.wav,0.9,Found filler near token(s): 'हम्म',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/1001923/856801_audio.wav
7235,856801,856801_seg_0081,repetition,हम्म हम्म,960.19,963.25,3.0599999999999454,clips/856801_seg_0081.wav,0.8,Found repetition near token(s): 'हम्म हम्म',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/1001923/856801_audio.wav
7236,856801,856801_seg_0082,filler,बस,969.88,978.37,8.490000000000009,clips/856801_seg_0082.wav,0.9,Found filler near token(s): 'बस',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/1001923/856801_audio.wav
7237,856801,856801_seg_0082,filler,तो,969.88,978.37,8.490000000000009,clips/856801_seg_0082.wav,0.9,Found filler near token(s): 'तो',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/1001923/856801_audio.wav
7238,856801,856801_seg_0084,repetition,अ अ,998.74,999.67,0.92999999999995,clips/856801_seg_0084.wav,0.8,Found repetition near token(s): 'अ अ',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/1001923/856801_audio.wav
7239,856801,856801_seg_0085,filler,तो,1002.13,1004.98,2.8500000000000227,clips/856801_seg_0085.wav,0.9,Found filler near token(s): 'तो',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/1001923/856801_audio.wav
7240,856801,856801_seg_0085,repetition,क क,1002.13,1004.98,2.8500000000000227,clips/856801_seg_0085.wav,0.8,Found repetition near token(s): 'क क',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/1001923/856801_audio.wav
7241,856801,856801_seg_0086,filler,बस,1008.25,1012.09,3.840000000000032,clips/856801_seg_0086.wav,0.9,Found filler near token(s): 'बस',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/1001923/856801_audio.wav
7242,856801,856801_seg_0086,filler,तो,1008.25,1012.09,3.840000000000032,clips/856801_seg_0086.wav,0.9,Found filler near token(s): 'तो',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/1001923/856801_audio.wav
7243,856801,856801_seg_0087,filler,तो,1015.69,1023.7,8.009999999999991,clips/856801_seg_0087.wav,0.9,Found filler near token(s): 'तो',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/1001923/856801_audio.wav
7244,856801,856801_seg_0087,filler,जी,1015.69,1023.7,8.009999999999991,clips/856801_seg_0087.wav,0.9,Found filler near token(s): 'जी',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/1001923/856801_audio.wav
7245,301080,301080_seg_0000,filler,जी,0.06,14.97,14.91,clips/301080_seg_0000.wav,0.9,Found filler near token(s): 'जी',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/409660/301080_audio.wav
7246,301080,301080_seg_0001,filler,जी,15.75,29.94,14.190000000000001,clips/301080_seg_0001.wav,0.9,Found filler near token(s): 'जी',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/409660/301080_audio.wav
7247,301080,301080_seg_0001,filler,तो,15.75,29.94,14.190000000000001,clips/301080_seg_0001.wav,0.9,Found filler near token(s): 'तो',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/409660/301080_audio.wav
7248,301080,301080_seg_0002,filler,जी,32.25,43.53,11.280000000000001,clips/301080_seg_0002.wav,0.9,Found filler near token(s): 'जी',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/409660/301080_audio.wav
7249,301080,301080_seg_0003,filler,जी,46.05,59.67,13.620000000000005,clips/301080_seg_0003.wav,0.9,Found filler near token(s): 'जी',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/409660/301080_audio.wav
7250,301080,301080_seg_0003,repetition,जी जी,46.05,59.67,13.620000000000005,clips/301080_seg_0003.wav,0.8,Found repetition near token(s): 'जी जी',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/409660/301080_audio.wav
7251,301080,301080_seg_0003,repetition,ज ज,46.05,59.67,13.620000000000005,clips/301080_seg_0003.wav,0.8,Found repetition near token(s): 'ज ज',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/409660/301080_audio.wav
7252,301080,301080_seg_0004,filler,जी,61.14,71.79,10.650000000000006,clips/301080_seg_0004.wav,0.9,Found filler near token(s): 'जी',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/409660/301080_audio.wav
7253,301080,301080_seg_0005,filler,जी,74.34,80.55,6.209999999999994,clips/301080_seg_0005.wav,0.9,Found filler near token(s): 'जी',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/409660/301080_audio.wav
7254,301080,301080_seg_0006,filler,जी,82.83,91.44,8.61,clips/301080_seg_0006.wav,0.9,Found filler near token(s): 'जी',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/409660/301080_audio.wav
7255,301080,301080_seg_0007,filler,जी,93.45,102.93,9.480000000000004,clips/301080_seg_0007.wav,0.9,Found filler near token(s): 'जी',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/409660/301080_audio.wav
7256,301080,301080_seg_0008,filler,जी,112.89,127.65,14.760000000000005,clips/301080_seg_0008.wav,0.9,Found filler near token(s): 'जी',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/409660/301080_audio.wav
7257,301080,301080_seg_0008,repetition,जी जी,112.89,127.65,14.760000000000005,clips/301080_seg_0008.wav,0.8,Found repetition near token(s): 'जी जी',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/409660/301080_audio.wav
7258,301080,301080_seg_0008,repetition,स स,112.89,127.65,14.760000000000005,clips/301080_seg_0008.wav,0.8,Found repetition near token(s): 'स स',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/409660/301080_audio.wav
7259,301080,301080_seg_0009,filler,जी,127.98,142.56,14.579999999999998,clips/301080_seg_0009.wav,0.9,Found filler near token(s): 'जी',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/409660/301080_audio.wav
7260,301080,301080_seg_0009,filler,तो,127.98,142.56,14.579999999999998,clips/301080_seg_0009.wav,0.9,Found filler near token(s): 'तो',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/409660/301080_audio.wav
7261,301080,301080_seg_0011,filler,जी,154.53,161.37,6.840000000000003,clips/301080_seg_0011.wav,0.9,Found filler near token(s): 'जी',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/409660/301080_audio.wav
7262,301080,301080_seg_0011,repetition,जी जी,154.53,161.37,6.840000000000003,clips/301080_seg_0011.wav,0.8,Found repetition near token(s): 'जी जी',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/409660/301080_audio.wav
7263,301080,301080_seg_0012,filler,जी,163.53,177.78,14.25,clips/301080_seg_0012.wav,0.9,Found filler near token(s): 'जी',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/409660/301080_audio.wav
7264,301080,301080_seg_0012,repetition,न न,163.53,177.78,14.25,clips/301080_seg_0012.wav,0.8,Found repetition near token(s): 'न न',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/409660/301080_audio.wav
7265,301080,301080_seg_0013,filler,जी,179.31,192.45,13.139999999999986,clips/301080_seg_0013.wav,0.9,Found filler near token(s): 'जी',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/409660/301080_audio.wav
7266,301080,301080_seg_0013,repetition,जी जी,179.31,192.45,13.139999999999986,clips/301080_seg_0013.wav,0.8,Found repetition near token(s): 'जी जी',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/409660/301080_audio.wav
7267,301080,301080_seg_0014,filler,जी,193.86,208.08,14.219999999999999,clips/301080_seg_0014.wav,0.9,Found filler near token(s): 'जी',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/409660/301080_audio.wav
7268,301080,301080_seg_0014,filler,तो,193.86,208.08,14.219999999999999,clips/301080_seg_0014.wav,0.9,Found filler near token(s): 'तो',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/409660/301080_audio.wav
7269,301080,301080_seg_0015,filler,जी,208.56,223.2,14.639999999999986,clips/301080_seg_0015.wav,0.9,Found filler near token(s): 'जी',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/409660/301080_audio.wav
7270,301080,301080_seg_0016,filler,जी,224.34,237.66,13.319999999999993,clips/301080_seg_0016.wav,0.9,Found filler near token(s): 'जी',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/409660/301080_audio.wav
7271,301080,301080_seg_0017,filler,तो,238.08,251.22,13.139999999999986,clips/301080_seg_0017.wav,0.9,Found filler near token(s): 'तो',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/409660/301080_audio.wav
7272,301080,301080_seg_0017,filler,जी,238.08,251.22,13.139999999999986,clips/301080_seg_0017.wav,0.9,Found filler near token(s): 'जी',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/409660/301080_audio.wav
7273,301080,301080_seg_0017,repetition,र र,238.08,251.22,13.139999999999986,clips/301080_seg_0017.wav,0.8,Found repetition near token(s): 'र र',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/409660/301080_audio.wav
7274,301080,301080_seg_0017,repetition,जल जल,238.08,251.22,13.139999999999986,clips/301080_seg_0017.wav,0.8,Found repetition near token(s): 'जल जल',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/409660/301080_audio.wav
7275,301080,301080_seg_0018,filler,जी,253.14,254.46,1.3200000000000216,clips/301080_seg_0018.wav,0.9,Found filler near token(s): 'जी',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/409660/301080_audio.wav
7276,301080,301080_seg_0019,filler,जी,257.94,272.49,14.550000000000011,clips/301080_seg_0019.wav,0.9,Found filler near token(s): 'जी',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/409660/301080_audio.wav
7277,301080,301080_seg_0019,repetition,जी जी,257.94,272.49,14.550000000000011,clips/301080_seg_0019.wav,0.8,Found repetition near token(s): 'जी जी',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/409660/301080_audio.wav
7278,301080,301080_seg_0020,filler,जी,272.97,287.25,14.279999999999973,clips/301080_seg_0020.wav,0.9,Found filler near token(s): 'जी',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/409660/301080_audio.wav
7279,301080,301080_seg_0020,repetition,जी जी,272.97,287.25,14.279999999999973,clips/301080_seg_0020.wav,0.8,Found repetition near token(s): 'जी जी',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/409660/301080_audio.wav
7280,301080,301080_seg_0021,filler,तो,287.58,298.98,11.400000000000034,clips/301080_seg_0021.wav,0.9,Found filler near token(s): 'तो',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/409660/301080_audio.wav
7281,301080,301080_seg_0021,filler,जी,287.58,298.98,11.400000000000034,clips/301080_seg_0021.wav,0.9,Found filler near token(s): 'जी',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/409660/301080_audio.wav
7282,301080,301080_seg_0021,repetition,ल ल,287.58,298.98,11.400000000000034,clips/301080_seg_0021.wav,0.8,Found repetition near token(s): 'ल ल',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/409660/301080_audio.wav
7283,301080,301080_seg_0022,filler,जी,301.62,316.41,14.79000000000002,clips/301080_seg_0022.wav,0.9,Found filler near token(s): 'जी',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/409660/301080_audio.wav
7284,301080,301080_seg_0022,filler,तो,301.62,316.41,14.79000000000002,clips/301080_seg_0022.wav,0.9,Found filler near token(s): 'तो',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/409660/301080_audio.wav
7285,301080,301080_seg_0023,filler,तो,316.65,328.86,12.210000000000036,clips/301080_seg_0023.wav,0.9,Found filler near token(s): 'तो',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/409660/301080_audio.wav
7286,301080,301080_seg_0023,repetition,ह ह,316.65,328.86,12.210000000000036,clips/301080_seg_0023.wav,0.8,Found repetition near token(s): 'ह ह',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/409660/301080_audio.wav
7287,301080,301080_seg_0024,filler,जी,332.07,338.37,6.300000000000011,clips/301080_seg_0024.wav,0.9,Found filler near token(s): 'जी',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/409660/301080_audio.wav
7288,301080,301080_seg_0025,filler,जी,340.38,348.9,8.519999999999982,clips/301080_seg_0025.wav,0.9,Found filler near token(s): 'जी',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/409660/301080_audio.wav
7289,301080,301080_seg_0025,filler,तो,340.38,348.9,8.519999999999982,clips/301080_seg_0025.wav,0.9,Found filler near token(s): 'तो',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/409660/301080_audio.wav
7290,301080,301080_seg_0025,repetition,र र,340.38,348.9,8.519999999999982,clips/301080_seg_0025.wav,0.8,Found repetition near token(s): 'र र',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/409660/301080_audio.wav
7291,301080,301080_seg_0025,hesitation/false_start,.,340.38,348.9,8.519999999999982,clips/301080_seg_0025.wav,0.7,Found hesitation/false_start near token(s): '.',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/409660/301080_audio.wav
7292,301080,301080_seg_0026,filler,जी,350.97,364.47,13.5,clips/301080_seg_0026.wav,0.9,Found filler near token(s): 'जी',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/409660/301080_audio.wav
7293,301080,301080_seg_0026,repetition,जी जी,350.97,364.47,13.5,clips/301080_seg_0026.wav,0.8,Found repetition near token(s): 'जी जी',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/409660/301080_audio.wav
7294,301080,301080_seg_0027,filler,जी,367.5,380.7,13.199999999999989,clips/301080_seg_0027.wav,0.9,Found filler near token(s): 'जी',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/409660/301080_audio.wav
7295,301080,301080_seg_0027,repetition,जी जी,367.5,380.7,13.199999999999989,clips/301080_seg_0027.wav,0.8,Found repetition near token(s): 'जी जी',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/409660/301080_audio.wav
7296,301080,301080_seg_0028,filler,तो,381.03,395.43,14.400000000000034,clips/301080_seg_0028.wav,0.9,Found filler near token(s): 'तो',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/409660/301080_audio.wav
7297,301080,301080_seg_0028,repetition,भी भी,381.03,395.43,14.400000000000034,clips/301080_seg_0028.wav,0.8,Found repetition near token(s): 'भी भी',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/409660/301080_audio.wav
7298,301080,301080_seg_0029,filler,जी,396.42,407.43,11.009999999999991,clips/301080_seg_0029.wav,0.9,Found filler near token(s): 'जी',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/409660/301080_audio.wav
7299,301080,301080_seg_0029,repetition,जी जी,396.42,407.43,11.009999999999991,clips/301080_seg_0029.wav,0.8,Found repetition near token(s): 'जी जी',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/409660/301080_audio.wav
7300,301080,301080_seg_0030,filler,जी,410.01,411.18,1.170000000000016,clips/301080_seg_0030.wav,0.9,Found filler near token(s): 'जी',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/409660/301080_audio.wav
7301,301080,301080_seg_0031,filler,जी,415.8,418.02,2.2199999999999704,clips/301080_seg_0031.wav,0.9,Found filler near token(s): 'जी',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/409660/301080_audio.wav
7302,301080,301080_seg_0032,filler,जी,420.84,428.04,7.2000000000000455,clips/301080_seg_0032.wav,0.9,Found filler near token(s): 'जी',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/409660/301080_audio.wav
7303,301080,301080_seg_0033,filler,जी,430.38,437.16,6.78000000000003,clips/301080_seg_0033.wav,0.9,Found filler near token(s): 'जी',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/409660/301080_audio.wav
7304,301080,301080_seg_0033,repetition,जी जी,430.38,437.16,6.78000000000003,clips/301080_seg_0033.wav,0.8,Found repetition near token(s): 'जी जी',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/409660/301080_audio.wav
7305,301080,301080_seg_0034,filler,जी,441.24,449.19,7.949999999999989,clips/301080_seg_0034.wav,0.9,Found filler near token(s): 'जी',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/409660/301080_audio.wav
7306,301057,301057_seg_0000,filler,तो,0.03,14.58,14.55,clips/301057_seg_0000.wav,0.9,Found filler near token(s): 'तो',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/409660/301057_audio.wav
7307,301057,301057_seg_0000,filler,जी,0.03,14.58,14.55,clips/301057_seg_0000.wav,0.9,Found filler near token(s): 'जी',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/409660/301057_audio.wav
7308,301057,301057_seg_0000,repetition,ना ना,0.03,14.58,14.55,clips/301057_seg_0000.wav,0.8,Found repetition near token(s): 'ना ना',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/409660/301057_audio.wav
7309,301057,301057_seg_0002,filler,तो,28.14,42.93,14.79,clips/301057_seg_0002.wav,0.9,Found filler near token(s): 'तो',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/409660/301057_audio.wav
7310,301057,301057_seg_0002,repetition,सर सर,28.14,42.93,14.79,clips/301057_seg_0002.wav,0.8,Found repetition near token(s): 'सर सर',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/409660/301057_audio.wav
7311,301057,301057_seg_0002,repetition,अ अ,28.14,42.93,14.79,clips/301057_seg_0002.wav,0.8,Found repetition near token(s): 'अ अ',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/409660/301057_audio.wav
7312,301057,301057_seg_0003,filler,तो,43.23,56.91,13.68,clips/301057_seg_0003.wav,0.9,Found filler near token(s): 'तो',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/409660/301057_audio.wav
7313,301057,301057_seg_0004,filler,तो,57.51,69.93,12.420000000000009,clips/301057_seg_0004.wav,0.9,Found filler near token(s): 'तो',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/409660/301057_audio.wav
7314,301057,301057_seg_0005,filler,तो,70.23,84.06,13.829999999999998,clips/301057_seg_0005.wav,0.9,Found filler near token(s): 'तो',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/409660/301057_audio.wav
7315,301057,301057_seg_0005,filler,अह,70.23,84.06,13.829999999999998,clips/301057_seg_0005.wav,0.9,Found filler near token(s): 'अह',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/409660/301057_audio.wav
7316,301057,301057_seg_0005,repetition,आए आए,70.23,84.06,13.829999999999998,clips/301057_seg_0005.wav,0.8,Found repetition near token(s): 'आए आए',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/409660/301057_audio.wav
7317,301057,301057_seg_0007,filler,जी,100.95,115.35,14.399999999999991,clips/301057_seg_0007.wav,0.9,Found filler near token(s): 'जी',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/409660/301057_audio.wav
7318,301057,301057_seg_0008,filler,जी,119.28,121.32,2.039999999999992,clips/301057_seg_0008.wav,0.9,Found filler near token(s): 'जी',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/409660/301057_audio.wav
7319,301057,301057_seg_0009,filler,हाँ,126.93,129.09,2.1599999999999966,clips/301057_seg_0009.wav,0.9,Found filler near token(s): 'हाँ',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/409660/301057_audio.wav
7320,301057,301057_seg_0009,filler,जी,126.93,129.09,2.1599999999999966,clips/301057_seg_0009.wav,0.9,Found filler near token(s): 'जी',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/409660/301057_audio.wav
7321,301057,301057_seg_0010,hesitation/false_start,.,133.47,134.31,0.8400000000000034,clips/301057_seg_0010.wav,0.7,Found hesitation/false_start near token(s): '.',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/409660/301057_audio.wav
7322,301057,301057_seg_0011,filler,जी,140.22,140.94,0.7199999999999989,clips/301057_seg_0011.wav,0.9,Found filler near token(s): 'जी',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/409660/301057_audio.wav
7323,301057,301057_seg_0012,filler,तो,146.94,160.56,13.620000000000005,clips/301057_seg_0012.wav,0.9,Found filler near token(s): 'तो',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/409660/301057_audio.wav
7324,301057,301057_seg_0013,filler,हाँ,160.65,174.03,13.379999999999995,clips/301057_seg_0013.wav,0.9,Found filler near token(s): 'हाँ',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/409660/301057_audio.wav
7325,301057,301057_seg_0013,filler,तो,160.65,174.03,13.379999999999995,clips/301057_seg_0013.wav,0.9,Found filler near token(s): 'तो',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/409660/301057_audio.wav
7326,301057,301057_seg_0013,repetition,र र,160.65,174.03,13.379999999999995,clips/301057_seg_0013.wav,0.8,Found repetition near token(s): 'र र',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/409660/301057_audio.wav
7327,301057,301057_seg_0014,filler,तो,175.32,188.91,13.590000000000003,clips/301057_seg_0014.wav,0.9,Found filler near token(s): 'तो',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/409660/301057_audio.wav
7328,301057,301057_seg_0015,filler,तो,188.97,199.11,10.140000000000015,clips/301057_seg_0015.wav,0.9,Found filler near token(s): 'तो',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/409660/301057_audio.wav
7329,301057,301057_seg_0017,filler,तो,228.18,234.6,6.4199999999999875,clips/301057_seg_0017.wav,0.9,Found filler near token(s): 'तो',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/409660/301057_audio.wav
7330,301057,301057_seg_0017,repetition,प प,228.18,234.6,6.4199999999999875,clips/301057_seg_0017.wav,0.8,Found repetition near token(s): 'प प',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/409660/301057_audio.wav
7331,301057,301057_seg_0018,filler,जी,236.79,240.33,3.5400000000000205,clips/301057_seg_0018.wav,0.9,Found filler near token(s): 'जी',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/409660/301057_audio.wav
7332,301057,301057_seg_0020,filler,जी,248.85,260.94,12.090000000000003,clips/301057_seg_0020.wav,0.9,Found filler near token(s): 'जी',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/409660/301057_audio.wav
7333,301057,301057_seg_0020,filler,तो,248.85,260.94,12.090000000000003,clips/301057_seg_0020.wav,0.9,Found filler near token(s): 'तो',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/409660/301057_audio.wav
7334,301057,301057_seg_0020,repetition,स स,248.85,260.94,12.090000000000003,clips/301057_seg_0020.wav,0.8,Found repetition near token(s): 'स स',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/409660/301057_audio.wav
7335,301057,301057_seg_0021,filler,तो,261.33,273.51,12.180000000000007,clips/301057_seg_0021.wav,0.9,Found filler near token(s): 'तो',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/409660/301057_audio.wav
7336,301057,301057_seg_0022,filler,तो,273.57,286.41,12.840000000000032,clips/301057_seg_0022.wav,0.9,Found filler near token(s): 'तो',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/409660/301057_audio.wav
7337,301057,301057_seg_0022,repetition,ह ह,273.57,286.41,12.840000000000032,clips/301057_seg_0022.wav,0.8,Found repetition near token(s): 'ह ह',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/409660/301057_audio.wav
7338,301057,301057_seg_0023,filler,तो,288.51,290.76,2.25,clips/301057_seg_0023.wav,0.9,Found filler near token(s): 'तो',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/409660/301057_audio.wav
7339,301057,301057_seg_0024,filler,हाँ,296.43,304.95,8.519999999999982,clips/301057_seg_0024.wav,0.9,Found filler near token(s): 'हाँ',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/409660/301057_audio.wav
7340,301057,301057_seg_0024,repetition,र र,296.43,304.95,8.519999999999982,clips/301057_seg_0024.wav,0.8,Found repetition near token(s): 'र र',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/409660/301057_audio.wav
7341,301057,301057_seg_0025,repetition,सही सही,315.42,321.54,6.1200000000000045,clips/301057_seg_0025.wav,0.8,Found repetition near token(s): 'सही सही',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/409660/301057_audio.wav
7342,301057,301057_seg_0026,filler,तो,324.9,337.14,12.240000000000009,clips/301057_seg_0026.wav,0.9,Found filler near token(s): 'तो',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/409660/301057_audio.wav
7343,301057,301057_seg_0026,repetition,ये ये,324.9,337.14,12.240000000000009,clips/301057_seg_0026.wav,0.8,Found repetition near token(s): 'ये ये',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/409660/301057_audio.wav
7344,301057,301057_seg_0028,filler,तो,349.53,362.58,13.050000000000011,clips/301057_seg_0028.wav,0.9,Found filler near token(s): 'तो',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/409660/301057_audio.wav
7345,301057,301057_seg_0028,repetition,अ अ,349.53,362.58,13.050000000000011,clips/301057_seg_0028.wav,0.8,Found repetition near token(s): 'अ अ',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/409660/301057_audio.wav
7346,301057,301057_seg_0028,repetition,स स,349.53,362.58,13.050000000000011,clips/301057_seg_0028.wav,0.8,Found repetition near token(s): 'स स',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/409660/301057_audio.wav
7347,301057,301057_seg_0029,filler,अह,362.91,376.86,13.949999999999989,clips/301057_seg_0029.wav,0.9,Found filler near token(s): 'अह',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/409660/301057_audio.wav
7348,301057,301057_seg_0029,filler,तो,362.91,376.86,13.949999999999989,clips/301057_seg_0029.wav,0.9,Found filler near token(s): 'तो',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/409660/301057_audio.wav
7349,301057,301057_seg_0029,repetition,ह ह,362.91,376.86,13.949999999999989,clips/301057_seg_0029.wav,0.8,Found repetition near token(s): 'ह ह',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/409660/301057_audio.wav
7350,301057,301057_seg_0031,filler,उम्म,391.83,392.91,1.080000000000041,clips/301057_seg_0031.wav,0.9,Found filler near token(s): 'उम्म',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/409660/301057_audio.wav
7351,301057,301057_seg_0031,filler,हम्म,391.83,392.91,1.080000000000041,clips/301057_seg_0031.wav,0.9,Found filler near token(s): 'हम्म',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/409660/301057_audio.wav
7352,301057,301057_seg_0032,filler,जी,396.21,411.06,14.850000000000023,clips/301057_seg_0032.wav,0.9,Found filler near token(s): 'जी',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/409660/301057_audio.wav
7353,301057,301057_seg_0032,repetition,लगभग लगभग,396.21,411.06,14.850000000000023,clips/301057_seg_0032.wav,0.8,Found repetition near token(s): 'लगभग लगभग',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/409660/301057_audio.wav
